Page,Url,Title,Image,Content,Ingredients,Portion,Cooking Time,Recipe Yield,Direction
25,https://www.bucataras.ro/retete/prajitura-cu-foi-de-cartofi-si-umplutura-de-gem-68900.html,Prajitura cu foi de cartofi si umplutura de gem,https://www.bucataras.ro/uploads/modules/news/68900/656x440_prajitura-cu-foi-de-cartofi-si-umplutura-de-gem-369437.jpg,"reteta de post preluata de la Georgiana78 cu multumiri >:d<  E perfecta aceasta prajitura, v-o recomand!","400 gr. faina
2 cartofi mari (300 gr. cuburi cartofi nefierti)
250 gr. margarina la temperatura camerei
250 gr. zahar tos
1 plic praf de copt
1 lingura pudra de cacao (cu varf)
1 borcan gem acrisor
100 gr. nuca de cocos
150 gr. ciocolata amaruie
4-5 linguri de apa rece
15 gr. nuca de cocos",-,90,,"Curatam si spalam ceapa si ardeiul. Punem uleiul in tigaie, adaugam varzutele de Bruxelles spalate si ceapa tocata, apoi ardeiul taiat bucati si lasam legumele la sotat cca 5 minute. Adaugam apoi legumele din borcan, mazarea scursa din conserva, asezonam cu sare si piper dupa gust,punem cca 100 ml apa rece,acoperim tigaia si lasam sa se gateasca legumele la foc mic cca 20 minute. La final presaram maghiran uscat si patrunjel verde proaspat tocat si servim legumele fierbinti cu mamaliguta rece. Delicioasa combinatia, pofta buna!"
25,https://www.bucataras.ro/retete/tocanita-de-linte-68904.html,Tocanita de linte,https://www.bucataras.ro/uploads/modules/news/68904/656x440_tocanita-de-linte-369458.jpg,"Lintea reprezintă o sursă bogată şi importantă de antioxidanţi care apără şi fortifică organismul, mai ales în cazul instalării afecţiunilor cardiovasculare.","1 cana de linte rosie
2 cepe
2 morcovi
1/2 telina
1 1/2 cana apa
1 lingura pasta rosii
1 lingura pasta gogosari
1 lingurita chimen
3 linguri ulei
sare
piper
patrunjel",-,60,,"Morcovul se curata si se spala, apoi se taie rondele. Ceapa se curata, se spala si te toaca marunt. Intr-o cratita punem uleiul la incins, apoi adaugam morcovul, il sotam 2-3 minute la foc mic si adaugam apoi ceapa tocata. Eu am adaugat ceapa deshidratata si am completat cu 1/2 cana apa rece. Am lasat la foc potrivit sa se umfle ceapa uscata si sa se lege sosul de ceapa. Am scurs fasolea din cele doua conserve, le-am adaugat in cratita impreuna cu mixul din boabe de piper, foaia de dafin, putin rozmarin uscat, sare si piper dupa gust. Am pus 1/2 cana apa, am lasat sa scada apa iar la final am adaugat rosiile pasate pe care de asemeneaa, le-am mai lasat la foc potrivit pana s-a legat sosul. Am oprit focul, am presarat telina verde si am servit. Pofta buna!"
25,https://www.bucataras.ro/retete/baba-ghanoush-68922.html,Baba Ghanoush,https://www.bucataras.ro/uploads/modules/news/68922/656x440_baba-ghanoush-369591.jpg,"Baba Ghanoush întâlnită ca și Baba ghannuj, Baba ghannouj sau baba ghannouj este un fel de mâncare din Levant (zonă ce acoperă Siria, Israel, Iordania, Liban, Palestina)  făcut cu vinete la grătar, tahini, suc de lămâie, usturoi, adică aceleași ingrediente ca și la humus doar înlocuim năutul cu vinete.","3 vinete
2 linguri tahini - pastă de susan
3 căței de usturoi 
3 linguri zeamă de lămâie
3 linguri ulei de măsline
1 lingură pătrunjel tocat
1/4 linguriță boia de ardei iute 
sare",4,90,,"Prepararea foilor: Curatam cartofii de coaja, ii taiem cubulete si ii spalam foarte bine. Fierbem cartofii in apa cu un praf de sare, pana patrunde furculita usor in ei. Ii scurgem apoi bine de apa, ii lasam la racorit. Amestecam cartofii cu zaharul, praful de copt, margarina si faina, obtinem un aluat elastic pe care il impartim in 3 parti egale. O parte o amestecam apoi cu pudra de cacao.  Preincalzim cuptorul la 175 grade. Ungem tava cu ulei, intindem intai o parte de aluat alb pe masa de lucru infainata, o transferam in tava unsa, impungem din loc in loc aluatul cu furculita. Ungem peste foaia din tava un strat de gem acrisor, presaram 50 gr. nuca de cocos. Intindem apoi aluatul maro, il transferam peste stratul de gem in tava, din nou impungem prajitura din loc in loc cu furculita. Ungem foaia maro cu alt strat de gem, presaram alte 50 gr. nuca de cocos iar la final acoperim prajitura cu cea de-a treia foaie, respectiv cea deschisa la culoare. Din nou o impungem cu furculita si dam apoi prajitura la copt pentru 35 minute pana se rumeneste frumos. Scoatem prajitura din cuptor, o lasam la racit in tava. Topim intr-o craticioara ciocolata amaruie in 4-5 linguri de apa, glazuram cu amestecul obtinut prajitura rece si la final presaram nuca de cocos pentru decor. Lasam 1 ora sa se intareasca glazura, portionam si servim.  Pofta buna!"
25,https://www.bucataras.ro/retete/mancare-de-linte-verde-cu-rosii-proaspete-68952.html,Mancare de linte verde cu rosii proaspete,https://www.bucataras.ro/uploads/modules/news/68952/656x440_mancare-de-linte-verde-cu-rosii-proaspete-369782.jpg,"O mancare foarte delicioasa pentru zilele de post, cu putine calorii si multe proteine sanatoase, ce sa mai.... un adevarat deliciu!","250 g linte verde
o ceapa mica sau jumatate de ceapa mare
2 catei de usturoi
3 rosii mari proaspete si bine coapte
1/2 zeama de lamaie
sare si piper
optional: busuioc, oregano, turmeric, ghimbir ( eu nu am pus)",4,60,"1) Ceapa se poate cali in 2 linguri de ulei pentru un gust mai intens
2) Lintea o puteti lasa doar 2 ore in apa inainte de preparare","Vinetele le coacem pe un grătar la flacără pe toate părțile. Se lasă un pic la răcit, apoi se curăță de coajă. Se pun pe un fund înclinat să se scurgă amăreala. Vinetele se pot coace și în cuptor la 200 grade C pentru minim 30 minute. Vinetele tocate mărunt se amestecă cu pasta de susan, zeama de lămâie, 1 lingură de ulei de măsline, usturoiul tocat mărunt. Se condimentează cu sare. Se garnisește cu ulei de măsline, pătrunjel verde tocat și boia de ardei iute sau afumată. Se servește cu lipii Poftă bună!"
25,https://www.bucataras.ro/retete/tocanita-de-ciuperci-68957.html,Tocanita de ciuperci,https://www.bucataras.ro/uploads/modules/news/68957/656x440_tocanita-de-ciuperci-369826.jpg,O tocanita gustoasa de ciuperci...,"500 g ciuperci
- 1 ceapa
- 3 catei de usturoi
- 3 rosii
- 1 ardei gras rosu
- sare si piper",-,30,,"Ceapa tocata marunt se caleste in ulei pana devine transparenta apoi se adauga morcovii si telina taiati in cubulete. Se mai lasa pe foc pana se inmoaie legumele apoi se adauga lintea, apa si chimenul. Se lasa la fiert 20-25 min dupa care se pune si pasta de gogosari si cea de rosii. Se potriveste de sare si piper iar la final se adauga si verdeata tocata marunt.      "
25,https://www.bucataras.ro/retete/mancare-de-post-68963.html,Mancare de post,https://www.bucataras.ro/uploads/modules/news/68963/656x440_mancare-de-post-369863.jpg,Ciupercute umplute,"ciuperci,
1 morcov.
1 pastirnac,
200de grame branza tofu ,
o legatura de marar,
o ceapa
ulei pentru prajit legumele.",12,30,,"Lintea am spalat-o in cateva ape si am lasat-o in apa de cu seara. A doua zi, am mai trecut-o print-un jet de apa si am pus-o la fiert cca. 15 minute (deoarece ea oricum mai fierbe impreuna cu sosul de rosii). Ceapa am taiat-o foarte marunt, usturoiul l-am zdrobit, iar rosiile le-am dat pe razatoare. Dupa ce a fiert putin, scurgem de apa si peste linte punem rosiile date pe razatoare, ceapa si usturoiul, zeama de lamaie, sare si piper. Amestecam bine cu o lingura de lemn si cand incepe sa fiarba, dam focul la mic si punem capacul. Lasam cam 20 minute pana scade toata zeama de la rosii. Daca va place aromat, puteti adauga putin busuoic,oregano, turmeric, ghimbir (dupa preferinte) mai lasati 2-3 minute pe foc si gata!  Pofta buna! "
25,https://www.bucataras.ro/retete/shaorma-de-post-68967.html,Shaorma de post,https://www.bucataras.ro/uploads/modules/news/68967/656x440_shaorma-de-post-369875.jpg,,"4 lipii libaneze;
500 g ciuperci pleurotus;
4-5 cartofi medii;
1 roşie;
1 ceapă roşie mică;
varză albă - 1/2 bol;
2 castraveţi muraţi;
mujdei de usturoi (din 1 căpăţână de usturoi, opţional mărar şi pătrunjel)
piper proaspăt măcinat.",4,60,"1) Se poate pregăti şi varianta fără roşii, e la fel de bună. Totuşi roşiile îi conferă un plus de gust şi prospeţime.","Ceapa si usturoiul se toaca marunt. Se pune o oala incapatoare cu putin ulei la incins dupa care se adauga ceapa si se lasa cateva minute la calit. Apoi se adauga si usturoiul.  Intre timp tocam cubulete ardeiul, il adaugam in tigaie si calim pana cand legumele devin moi. Rosiile le oparim separat intr-o tigaie cu apa ca sa le putem curata usor de coaja iar apoi le taiem cubulete. Ciupercile le tocam marunt si le adaugam in oala. Lasam legumele pe foc pana scade lichidul lasat de ciuperci, amestecand din cand in cand.  La final condimentam cu sare si piper.  Se mananca cu pofta!"
25,https://www.bucataras.ro/retete/garnitura-de-legume-68974.html,Garnitura de legume,https://www.bucataras.ro/uploads/modules/news/68974/656x440_garnitura-de-legume-369910.jpg,,"1 conopida
1 brocoli
1 ardei gras
2 morcovi
1 telina radacina
50 g boabe de porumb
50 ml.ulei
sare,piper",4,30,,"Se curata ciupercile de pamant si de codite, se rade morcovul, pastirnacul, ceapa se taie cuburi la fel si coditele de la ciuperci si se calesc in ulei.  Se umplu ciupercile cu aceasta umplutura iar pe deasupra se pune branza tofu amestecata cu marar, dupa care se dau la cuptor pana ce se rumenesc.  Pofta buna!"
25,https://www.bucataras.ro/retete/mancarica-de-linte-68979.html,Mancarica de linte,https://www.bucataras.ro/uploads/modules/news/68979/656x440_mancarica-de-linte-369935.jpg,Ceva rapid de post si foarte gustos...,"400 g linte din conserva
1 morcov
1 ceapa
1oo ml suc de rosii
ulei
sare
1 lingurita curcuma
1 lingurita ghimbir",2,30,1) daca nu e de post se pot adauga carnati sau carne :),"Conopida si brocolii le spalam bine si le rupem in buchetele mici, morcovii si telina le dam pe razatoarea mare, ardeiul il taiem fideluta. Punem ardeiul la calit in ulei si cand este gata pe jumatate adaugam celelalte ingrediente, condimentam cu sare si piper dupa gust, punem capacul si lasam la foc mic circa 15 minute, amestecand din cand in cand."
25,https://www.bucataras.ro/retete/mucenici-moldovenesti-69009.html,Mucenici moldovenesti,https://www.bucataras.ro/uploads/modules/news/69009/656x440_mucenici-moldovenesti-370189.jpg,"N-am facut sau mancat vreodata mucenici, ieri mi-a facut Irina pofta cu mucenicii ei insa am preferat sa incerc o reteta de post, asa incat am ales reteta Alinei. Multumesc fete dragi! >:d","1 kg faina alba
40 gr. drojdie
600 ml apa calduta
coaja rasa de la o lamaie
70 gr. zahar tos
130 ml ulei
un praf de sare
750 ml apa
150 gr. zahar tos
3 linguri miere
4 linguri miere
nuca macinata",40,120,,"Intr-o tigaie punem la calit ceapa taiata marunt cu 2-3 linguri de ulei. Adaugam suc de rosii si morcovul taiat felii.Lasam la fiert un pic cam 10 minute,daca e nevoie adaugam putina apa. Cand morcovii s-au inmuiat un pic adaugam linte din conserva ,scursa. Potrivim de sare daca e nevoie. Adaugam curcuma si ghimbir. Amestecam. Lasam la fiert 10-15 minute. Pofta buna!"
25,https://www.bucataras.ro/retete/tocanita-de-cartofi-69051.html,Tocanita de cartofi,https://www.bucataras.ro/uploads/modules/news/69051/656x440_tocanita-de-cartofi-370458.jpg,,"1 kg cartofi,
4 cepe,
o lingura boia,
vegeta,
sare,
piper,
o rosie,
2 linguri pasta de ardei,
ulei,
maghiran,
tarhon,
busuioc,
putin oregano,
apa",6,90,"1) Imi cer scuze pentru poze,dar nu mai am baterii la aparat si pana imi cumpar, pozele ies cam in ceata cu telefonul,si culoarea mancarii difera de cea din realitate.","1. Cartofii se curăţă, se spală şi se taie în 8 (ca pepenele).  Cartofii tăiaţi se spală, se usucă cu un prosop de hârtie, se sărează puţin şi se prăjesc în ulei încins (baie de ulei). 2. Ciupercile se clătesc, se usucă cu un şervet de hârtie şi se pun într-o tigaie cu un strop de ulei. Se gătesc sub capac până se evaporă tot lichidul ce rezultă în timpul gătirii lor și devin arămii și rumene.  3.  Se pregăteşte mujdeiul de usturoi din două căpăţâni medii de usturoi. După preferinţă, se poate adăuga pătrunjel şi mărar. 4. Se taie legumele: - varza fâşii subţiri; - roşiile, ceapa, castraveţii muraţi, rondele fine. La final se montează shaorma: - se încălzeşte puţin lipia pe o tigaie; - se unge cu mujdei; - se aşează apoi cartofii, ciupercile, varza, ceapa, castraveţii muraţi, roşiile; - se formează apoi un rulou, închis pe partea de jos.   Poftă bună!"
25,https://www.bucataras.ro/retete/cartofi-copti-in-coaja-cu-mujdei-69059.html,Cartofi copţi în coajă cu mujdei,https://www.bucataras.ro/uploads/modules/news/69059/656x440_cartofi-copti-in-coaja-cu-mujdei-370519.jpg,,"8 cartofi potriviţi.
2 căpăţâni de usturoi;
1/2 lgţ sare grunjoasă;
ulei de floarea soarelui;
un strop apă minerală;
oţet;
mărar şi pătrunjel, fin tocate.",4,60,,"Am cernut faina intr-un castron incapator.  Am lichefiat drojdia cu un praf de sare si 1 lingurita de zahar, apoi am adaugat apa calduta si coaja rasa de lamaie.  Am facut o groapa in faina din castron, amestecul lichid l-am turnat in centru, apoi am incorporat faina de pe margini si am inceput sa framant un aluat elastic.  Din cand in cand am turnat cate putin din cantitatea de ulei, pana am incorporat cei 130ml.  Am lasat aluatul la dospit in loc ferit de curenti cca 1 ora si jumatate.   Am preincalzit cuptorul la 175 grade.  Am scos aluatul dospit din castron pe masa de lucru usor infainata.  Am impartit aluatul in patru parti aproximativ egale, apoi fiecare parte am impartit-o in 10 parti, asa incat am obtinut 40 gramajoare de aluat dospit.  Fiecare parte am intins-o pa planesta de lucru infainata pana am obtinut suluri de cca 15 cm lungime.  Fiecare sul l-am injumatatit, apoi am impletit capetele si am obtinut un soi de snur, apoi am unit capetele snurului si am obtinut un fel de coronite impletite.  Am rotit fiecare coronita de la jumatate (in forma de ""8"") si am obtinut mucenicii pe care i-am asezat cu spatiu intre ei in tava tapetata cu hartie de copt.   Am copt mucenicii pana au devenit aurii (cca 30 minute).  Cat am tinut tavile la copt in cuptor am preparat siropul: am pus la fiert intr-o oala apa cu zaharul.  Dupa ce cristalele de zahar s-au topit, am dat deoparte siropul si l-am lasat sa se racoreasca putin, apoi am adaugat mierea, am amestecat pana s-a dizolvat.  Mucenicii fierbinti i-am trecut prin sirop, apoi i-am scos in tava in care i-am copt, i-am uns cu miere si am presarat din abundenta nuca macinata peste ei.  I-am lasat la racorit si am servit.   Pofta buna!"
25,https://www.bucataras.ro/retete/pilaf-de-primavara-69097.html,Pilaf de primavara,https://www.bucataras.ro/uploads/modules/news/69097/656x440_pilaf-de-primavara-370815.jpg,"La inceputul anotimpului verde avem parte de cele mai frumoase si de pret daruri din natura. Pe langa florile care ne incanta privirile avem parte si de verdeata care abunda de substante numai bune de leac. Si cum sanatatea trebuie intretinuta, si alimentatia noastra trebuie a fie pe masura. Ca sa nu mai lungesc vorba vreau sa va prezint o reteta de sezon.","200 gr. orez;
200 gr. urzici;
200 gr. leurda;
3 cepe verzi;
1 legatura de marar;
1 morcov;
ulei pentru prajit (2-3 linguri);
sare.",6,60,,"Se curata cartofii si se taie cubulete, ceapa se toaca marunt si se pune la calit in putin ulei, cand ceapa este calita se adauga boiaua, rosia si pasta de tomate si la final cartofi, se adauga apa si condimentele, se amesteca din cand in cand pana cand cartofii sunt fierti si apa scade."
25,https://www.bucataras.ro/retete/desert-mucenici-moldovenesti-umpluti-de-post-69101.html,Desert mucenici moldovenesti umpluti de post,https://www.bucataras.ro/uploads/modules/news/69101/656x440_mucenici-moldovenesti-umpluti-de-post-370842.jpg,"Stiu ca sarbatoarea a trecut, dar puteti salva reteta pentru anul viitor sau o puteti utiliza pentru a face un cozonac de post, sau de ce nu colaci.","600 g faina de grau
300 ml apa calda
30 g drojdie proaspata (Budafok am folosit eu)
2 lingurita pudra de portocala /coaja proaspat razuita
1/2 lingurita sare
2 linguri zahar
2 linguri ulei de floarea soarelui
150 g miez de nuca macinat
50 g ciocolata neagra (de post)
60 g dulceata de capsune
sucul de la o clementina (40g suc)
1-2 linguri miere poliflora
nuca macinata",-,120,"1) Puteti folosi dulceata voastra preferata.
2) Daca preferati un aluat mai dulce, puteti sa reglati cantitatea de zahar dupa propriul gust.","  Se spală cartofii bine, se usucă şi pe pun la copt în cuptor. Se întorc de pe o parte pe alta, pentru a se coace bine pe ambele părţi. Mujdeiul: Se curăţă usturoiul de coajă, se trece prin presa pentru usturoi după care se presară sarea grunjoasă şi se bate bine usturoiul până se obţine o pastă omogenă.  Se adaugă ulei, puţin câte puţin.  La final se adaugă oţetul, puţină apă minerală şi opţional mărar şi pătrunjel, fin tocate.   "
