Page,Url,Image,Portion,Cooking Time,Title,Content,Ingredients,Recipe Yield
3,https://www.bucataras.ro/retete/mancare-de-praz-cu-masline-ceapa-si-rosii-92579.html,https://www.bucataras.ro/uploads/modules/news/92579/656x440_mancare-de-praz-cu-masline-ceapa-si-rosii-590141.jpg,4,60,"Póréhagyma étel, olajbogyóval, hagymával és paradicsommal","Az első étel, amit póréhagymával készítettem, nagyon megbecsülte ezt a különleges zöldséget, és úgy döntöttem, hogy más receptek után nézek. Így most, mivel nálunk találtunk eladó póréhagymát, elkészítettük ezt a nagyon finom, Olténia környékén ismertebb és minden konyhában elkészíthető ételt, mert nagyon jó, egészséges, böjtölhető, gazdaságos, könnyen és gyorsan elkészíthető. . Nagyon sajnáltuk, hogy vége lett, mert főszabály szerint kis mennyiségben készítek főzeléket.","1 darab póréhagyma
250 gramm kimagozott olajbogyó
2 sárga hagyma
3 paradicsom
3-4 gerezd fokhagyma
3-4 zöldhagyma
3-4 evőkanál napraforgóolaj
300 ml paradicsomlé
só
bors
oregano
citrom szeleteket
petrezselyemlevél","1) A póréhagymának csak a fehér részét használja, és alaposan mossa meg, mert a levelek között talajfoltok vannak.
2) A póréhagymát vastagabb karikákra vágjuk, hogy főzés közben ne essen szét, és hogy az étel is szép legyen, ne kása legyen.
3) Ezt az ételt elkészítheted paradicsomkonzervvel, vagy csak paradicsomlével is.
4) Az elején készítsük elő a párolt zöldségeket, amíg behatolnak.
5) A hozzávalókat óvatosan keverjük össze, hogy ne törjenek össze.
6) Használhatunk egész olajbogyót is, bár jobb, ha kimagozzuk.
7) Használhat más fűszereket, amelyeket szeret. Nagyon szeretem az oregánót..."
3,https://www.bucataras.ro/retete/piure-de-telina-cu-mere-92616.html,https://www.bucataras.ro/uploads/modules/news/92616/656x440_piure-de-telina-cu-mere-590636.jpg,6,60,"Zellerpüré, almával","Régóta megvan ez a francia recept, de még csak most próbáltam ki néhány finomítással, és még mindig azt mondom magamnak, hogy tudnék még változtatni. Nem mindennapi, a hagyományos burgonyapürétől eltérő recept, egy különleges pép, amiben a zeller és az alma mellett dió és szerecsendió is van, az általam ritkán használt fűszer, bár a kamrámban minden formában létezik.","800 gramm zeller
2 édes alma
12 dió
citromlé
1/2 teáskanál szerecsendió
1-2 evőkanál napraforgóolaj (vaj)
só
bors","1) Az eredeti receptben a zellerdarabokat először citromos vízben tartjuk, majd leszűrjük és megpároljuk. A citromlevet inkább a pürékészítés végén tettem hozzá, a jobb íz és a C-vitamin megőrzése érdekében.
2) Az eredeti receptben 2 teáskanál petrezselyemlevest adunk a püréhez, ami tárkonnyal helyettesíthető. Feladtam mindkét lehetőséget, és csak a citromra hagyatkoztam.
3) Az extra finomság érdekében ízlés szerint adhat hozzá egy pohár tejet és tejszínt. Mivel az én ételem böjtölésre való, ezért ezt a két ""édes"" hozzávalót lemondtam, de ezt a verziót mindenképpen kipróbálom, egyszer étkezési megkötések nélkül.
4) Használjon barnított és héjas diót, legalább részben, a jobb íz érdekében.
5) Jó, ha olyan mennyiségű pürét készítünk, amelyet azonnal tálalunk."
3,https://www.bucataras.ro/retete/sote-de-ciuperci-cu-ceapa-verde-si-usturoi-92620.html,https://www.bucataras.ro/uploads/modules/news/92620/656x440_sote-de-ciuperci-cu-ceapa-verde-si-usturoi-590663.jpg,2,30,"Párolt gomba, zöldhagymával és fokhagymával","Gyorsan elkészíthető és nagyon finom fogás, mely egy darab hús mellé köretként, vagy simán, pirítóssal tálalható egy takarékos reggelihez. Sőt, egy kanál párolt gomba is kiváló ízt adhat a burgonyapürének vagy egy adag tésztának.","280 gramm egész gomba (konzerv)
2-3 zöldhagyma
1 gerezd fokhagyma
2-3 evőkanál napraforgóolaj
só
bors
Olasz gyógynövény keverék
kakukkfű
vágott petrezselyem","1) Ha friss csiperkegombát használunk, előtte meg kell tisztítani, megmosni, majd 5-7 percig forralni 1/2 teáskanál sóval, esetleg köménnyel. Forralás után jól lecsepegtetve a gomba gyorsan megpirul, ahogy a fenti receptben is szerepel.
2) Ha a felhasznált friss gomba kicsi, akkor egészben hagyja, de ha nagyobb, akkor felezheti.
3) Még jobb lesz az elkészítése, ha a gombát 50 gramm vajban megdinszteljük."
3,https://www.bucataras.ro/retete/pasta-de-fasole-verde-92627.html,https://www.bucataras.ro/uploads/modules/news/92627/656x440_pasta-de-fasole-verde-590712.jpg,4,30,Zöldbab paszta,"Láttam itt, a honlapon egy pépesített zöldbab receptet, aztán arra gondoltam, hogy tudok reggelire tésztát is készíteni, úgyhogy üdvözöllek most, amikor böjt közben eszünk, és amikor már nem reggelizünk.-","200 gramm zöldbab, a fagyasztóból
1 sárga hagyma
1 gerezd fokhagyma
napraforgóolaj, temperáláshoz
só
bors
oregano
pirítós
paradicsom
olajbogyó","1) Ha nyers, fagyasztott zöldbabot használ, először fel kell forralnia.
2) Előbb vegye ki a zöldbabot a fagyasztóból, hogy természetesen felolvadjon.
3) Hagyja a zöldbabot egy szűrőedényben, hogy lecsepegtesse a folyadékot.
4) A zöldbabot csak akkor keverjük finomra, ha a folyadék jól lecsepegtetett.
5) Adjuk hozzá a masszához az olajat, amelyben a hagymát megdinszteltük.
6) Használhat más fűszereket, amelyeket szeret."
3,https://www.bucataras.ro/retete/mancarica-de-cartofi-cu-mazare-92632.html,https://www.bucataras.ro/uploads/modules/news/92632/656x440_mancarica-de-cartofi-cu-mazare-590753.jpg,4,90,Burgonya étel borsóval,"A minap egy nagyon finom gyorsételt készítettem, amiben kiemelik az értékes és egészséges zöldségeket. Ezenkívül gazdaságos, és meglehetősen egyszerűen és gyorsan elkészíthető.","400 gramm borsó (konzerv)
1 sárga hagyma
2 rózsaszín burgonya
2 sárgarépa
1 zöld kaliforniai paprika
2 paradicsom
3-4 evőkanál napraforgóolaj
paprika
só
bors
1 csokor kapor","1) Ne süsse meg a hagymát, nehogy megégjen és keserűvé váljon. Lassú tűzön és elegendő olajon addig pároljuk, amíg megpuhul.
2) Rózsaszín burgonyát használjunk, amely főzés közben nem esik szét.
3) Vágja durvára a zöldségeket, ne aprítsa túl keményre, hogy az étel ne tűnjön kásaszerűnek.
4) Ne tegyen burgonyát a serpenyőbe, amíg a sárgarépa majdnem meg nem fő.
5) Ne adjunk hozzá túl sok vizet, hogy ne kelljen túl forralni az ételt, és közben pépes lesz. A zöldségeknek meg kell őrizniük alakjukat.
6) A kaprot a főzés végén adjuk hozzá, hogy jó ízű legyen az étel.
7) Ha nem szereted a kaprot, bár borsóhoz illik a legjobban, tehetsz bele apróra vágott petrezselymet."
3,https://www.bucataras.ro/retete/noodles-cu-legume-si-sos-dulce-acrisor-92652.html,https://www.bucataras.ro/uploads/modules/news/92652/656x440_noodles-cu-legume-si-sos-dulce-acrisor-590981.jpg,4,60,Tészta zöldségekkel és édes-savanyú mártással,"Most készítettem először tésztát, és nagyon ízlett. Hússal szerettem volna elkészíteni, de azt mondtam, hogy böjtre készítsem, és mindannyian nagyon elégedettek voltunk. Biztos gyakrabban fogok főzni! Ha szeretsz fűszeresebben enni, tehetünk bele egy kis csípős borsot. Édes-savanyú ázsiai szószt használtam, ami kicsit csípős volt és nekünk bőven elég volt. Tetejére szórva szezámmal tálalhatjuk, nekem sosem volt itthon!","150 gr tészta
1 doboz szeletelt gomba
1 hagyma
1 sárgarépa
1 piros paprika
1 zöldpaprika
1 sárga paprika
6 evőkanál házi paradicsomlé
2 gerezd fokhagyma
4 evőkanál szójaszósz
4-5 evőkanál ázsiai édes-savanyú szósz
2 evőkanál szezámolaj
só
bors","1) Ne süsse meg a hagymát, nehogy megégjen és keserűvé váljon. Lassú tűzön és elegendő olajon addig pároljuk, amíg megpuhul.
2) Rózsaszín burgonyát használjunk, amely főzés közben nem esik szét.
3) Vágja durvára a zöldségeket, ne aprítsa túl keményre, hogy az étel ne tűnjön kásaszerűnek.
4) Ne tegyen burgonyát a serpenyőbe, amíg a sárgarépa majdnem meg nem fő.
5) Ne adjunk hozzá túl sok vizet, hogy ne kelljen túl forralni az ételt, és közben pépes lesz. A zöldségeknek meg kell őrizniük alakjukat.
6) A kaprot a főzés végén adjuk hozzá, hogy jó ízű legyen az étel.
7) Ha nem szereted a kaprot, bár borsóhoz illik a legjobban, tehetsz bele apróra vágott petrezselymet."
3,https://www.bucataras.ro/retete/mancare-de-stevie-92664.html,https://www.bucataras.ro/uploads/modules/news/92664/656x440_mancare-de-stevie-591139.jpg,4,120,Stevia étel,"Szezonális, nagyon ízletes és egészséges, főleg, hogy közvetlenül a kertből szedik.","kb 800 g megtisztított és megmosott stevia
6 egészséges szál zöldhagyma
1 kanál házi finomság
kb 200 g paradicsom és paprika keveréke
só ízlés szerint
körülbelül 100 ml olajat","1) Ne süsse meg a hagymát, nehogy megégjen és keserűvé váljon. Lassú tűzön és elegendő olajon addig pároljuk, amíg megpuhul.
2) Rózsaszín burgonyát használjunk, amely főzés közben nem esik szét.
3) Vágja durvára a zöldségeket, ne aprítsa túl keményre, hogy az étel ne tűnjön kásaszerűnek.
4) Ne tegyen burgonyát a serpenyőbe, amíg a sárgarépa majdnem meg nem fő.
5) Ne adjunk hozzá túl sok vizet, hogy ne kelljen túl forralni az ételt, és közben pépes lesz. A zöldségeknek meg kell őrizniük alakjukat.
6) A kaprot a főzés végén adjuk hozzá, hogy jó ízű legyen az étel.
7) Ha nem szereted a kaprot, bár borsóhoz illik a legjobban, tehetsz bele apróra vágott petrezselymet."
3,https://www.bucataras.ro/retete/cartofi-rumeniti-cu-ceapa-verde-si-usturoi-92670.html,https://www.bucataras.ro/uploads/modules/news/92670/656x440_cartofi-rumeniti-cu-ceapa-verde-si-usturoi-591224.jpg,2,60,"Pirított burgonya, zöldhagymával és fokhagymával","A böjti időszakokban egyszerű, könnyű, egészséges, gazdaságos és gyorsan elkészíthető ételeket készítünk, mert a zöldségek nem igényelnek hosszú hő-előkészítést. Emellett a vallási hagyomány szigorú szabályai megjegyezték, hogy az ételeket csak főzni, olaj nélkül, sütés nélkül, cukor és édesség nélkül szabad elkészíteni, de azt csináljuk, amit tudunk és amit szeretünk.","6-8 rózsaszín burgonya
2-3 zöldhagyma
3-4 gerezd fokhagyma
napraforgóolaj
2 csepp étkezési ecet iszaphoz
só
bors
paprika","1) Használjon rózsaszín burgonyát, amely főzéskor nem esik könnyen össze. Nekik jó megtartani a formájukat, nem pépesíteni.
2) A burgonyát elegendő olajon, lassú tűzön, közepes felé süssük meg, hogy meg ne égjen.
3) Lassú-közepes lángon egyenletesen pirítsd meg a burgonyát, és ehhez óvatosan forgasd meg a serpenyőben, nehogy összetörjön.
4) Készítsen finom fokhagymás masszát, mint egy majonézt, és egyenletesen oszlassa el annak az edénynek a falán, amelybe a pirított burgonyát rakja. Így egyenletesen fűszerezve lesznek fokhagymával, és nem csak néhány burgonyakockán maradnak meg.
5) Ehhez az ételhez, kellően fűszerezve: zöldhagymával, fokhagymával, sóval, borssal, paprikával, szezonális saláta ajánlott, nem savanyúság, ami túl sós lehet. De mindenki úgy csinálja, ahogy akarja..."
3,https://www.bucataras.ro/retete/mancare-de-urzici-frecate-cu-malai-de-post-92679.html,https://www.bucataras.ro/uploads/modules/news/92679/656x440_mancare-de-urzici-frecate-cu-malai-de-post-591349.jpg,4,30,Malaival bedörzsölt csalán étel (böjt),Engem ez a recept inspirált,"400 g csalán
1 l víz
2 zöldhagyma
2 gerezd zöld fokhagyma
100 ml olajat
só
40 g malai
400 ml vizet, amelyben a csalánt felforraltuk
2 szál zöld leustean","1) Használjon rózsaszín burgonyát, amely főzéskor nem esik könnyen össze. Nekik jó megtartani a formájukat, nem pépesíteni.
2) A burgonyát elegendő olajon, lassú tűzön, közepes felé süssük meg, hogy meg ne égjen.
3) Lassú-közepes lángon egyenletesen pirítsd meg a burgonyát, és ehhez óvatosan forgasd meg a serpenyőben, nehogy összetörjön.
4) Készítsen finom fokhagymás masszát, mint egy majonézt, és egyenletesen oszlassa el annak az edénynek a falán, amelybe a pirított burgonyát rakja. Így egyenletesen fűszerezve lesznek fokhagymával, és nem csak néhány burgonyakockán maradnak meg.
5) Ehhez az ételhez, kellően fűszerezve: zöldhagymával, fokhagymával, sóval, borssal, paprikával, szezonális saláta ajánlott, nem savanyúság, ami túl sós lehet. De mindenki úgy csinálja, ahogy akarja..."
3,https://www.bucataras.ro/retete/batoane-crocante-cu-spanac-92682.html,https://www.bucataras.ro/uploads/modules/news/92682/656x440_batoane-crocante-cu-spanac-591390.jpg,5,60,Ropogós szeletek spenóttal,"Sokszor készítettem már ezeket a ropogós rudakat, különféle töltelékekkel, sósan vagy édesen, általában leveles tésztával, de mivel ezt a terméket nem találtam a boltokban, pitelapokat használtam.","1 csomag pitelap (400 gramm)
napraforgóolaj (a lapok kikenéséhez)
400 gramm friss spenót
2 sárga hagyma, közepes
6 gerezd fokhagyma
2-3 evőkanál napraforgóolaj
1 pohár vizet
só
bors","1) Mossa meg a spenótot alaposan, 4-5 vízben, hogy ne maradjon szennyeződés vagy homok.
2) Amikor a spenótot blansírozzuk, adjunk hozzá egy pohár vizet, hogy könnyen lesüllyedjen anélkül, hogy az edény aljához ragadna.
3) A spenótos tölteléket főleg a főzés vége felé keverjük meg, hogy ne tapadjon az edény aljára.
4) A spenótos töltelék legyen jól lecsepegve, ne legyen vizes.
5) Ha szükséges, a tölteléket az elkészítés vége felé 2-3 evőkanál vízben feloldott kanál ételkeményítővel megköthetjük.
6) Minden pitelapot és végül a tepsibe tett rudakat be kell olajozni, mert különben a tészta kiszáradhat.
7) A rudakat megkenhetjük tojással, ha nem készítjük fel böjtre.
8) A lapokat megkenhetjük olvasztott vajjal, ha nem böjtölésre készítjük elő a rudakat.
9) Közepes lángon süssük meg a rudakat, hogy áthatoljanak, belül ne maradjanak nyersek és szépen megbarnuljanak.
10) A rudakat más töltelékkel is megtölthetjük, legyen az sós vagy édes, a pitelapokat pedig leveles tésztával helyettesíthetjük."
3,https://www.bucataras.ro/retete/paste-de-linte-cu-broccoli-rosii-uscate-si-muguri-de-pin-92691.html,https://www.bucataras.ro/uploads/modules/news/92691/656x440_paste-de-linte-cu-broccoli-rosii-uscate-si-muguri-de-pin-591497.jpg,1,15,"Lencsetészta brokkolival, szárított paradicsommal és fenyőbimbóval","Valamikor ezelőtt fedeztem fel a lencselisztből készült tésztát, ami egészségesebb, mint a búzalisztből készült. Növényi fehérje-, rostforrás, könnyen főzhető, és el kell mondanom, nagyon finom. Az egyetlen gond az általunk megszokott tésztaféléknél rövidebb elkészítési idő.","50 g lencsetészta
3-4 csokor friss brokkoli
1 szál zöldhagyma
1 gerezd fokhagyma
1 vörös retek kockákra vágva
szárított paradicsom
Fenyőbimbók
1 evőkanál olívaolaj
só, bors citrommal","1) Mossa meg a spenótot alaposan, 4-5 vízben, hogy ne maradjon szennyeződés vagy homok.
2) Amikor a spenótot blansírozzuk, adjunk hozzá egy pohár vizet, hogy könnyen lesüllyedjen anélkül, hogy az edény aljához ragadna.
3) A spenótos tölteléket főleg a főzés vége felé keverjük meg, hogy ne tapadjon az edény aljára.
4) A spenótos töltelék legyen jól lecsepegve, ne legyen vizes.
5) Ha szükséges, a tölteléket az elkészítés vége felé 2-3 evőkanál vízben feloldott kanál ételkeményítővel megköthetjük.
6) Minden pitelapot és végül a tepsibe tett rudakat be kell olajozni, mert különben a tészta kiszáradhat.
7) A rudakat megkenhetjük tojással, ha nem készítjük fel böjtre.
8) A lapokat megkenhetjük olvasztott vajjal, ha nem böjtölésre készítjük elő a rudakat.
9) Közepes lángon süssük meg a rudakat, hogy áthatoljanak, belül ne maradjanak nyersek és szépen megbarnuljanak.
10) A rudakat más töltelékkel is megtölthetjük, legyen az sós vagy édes, a pitelapokat pedig leveles tésztával helyettesíthetjük."
3,https://www.bucataras.ro/retete/mamaliga-cremoasa-cu-ciuperci-si-urzici-92714.html,https://www.bucataras.ro/uploads/modules/news/92714/656x440_mamaliga-cremoasa-cu-ciuperci-si-urzici-591806.jpg,2,30,Tejszínes író gombával és csalánnal,"A sóskához szoktunk gombát vagy csalánt tenni, de nézd meg, nagyon jól összeillik. Készítettem egy gyors gombapörköltet és egy jó mammaligutát, amibe két evőkanál csalánt is belecsúsztattam. A különlegesebb íz kedvéért pedig fűszeres fokhagymás petrezselymes szósszal meglocsoltam az ételt.","Mamaliga esetében:
1 csésze malai
2 csésze vizet
só
A gombapörkölthöz:
250 g csiperkegomba
1 evőkanál olívaolaj
fokhagyma és zöldhagyma
só bors
2 evőkanál csalánpüré
A fokhagymás petrezselyem szószhoz:
1 csokor zöldpetrezselyem
3-4 szál leurda
1 gerezd fokhagyma
néhány piros lobodalevél a színért
olaj, vörös ecet
chili pehely
só",1) az extra íz érdekében adj hozzá egy kis sajtot a szószhoz
3,https://www.bucataras.ro/retete/mancare-de-fasole-verde-92723.html,https://www.bucataras.ro/uploads/modules/news/92723/656x440_mancare-de-fasole-verde-591900.jpg,6,90,Zöldbabliszt,"A sóskához szoktunk gombát vagy csalánt tenni, de nézd meg, nagyon jól összeillik. Készítettem egy gyors gombapörköltet és egy jó mammaligutát, amibe két evőkanál csalánt is belecsúsztattam. A különlegesebb íz kedvéért pedig fűszeres fokhagymás petrezselymes szósszal meglocsoltam az ételt.","800 g fagyasztott sárgabab
1 nagy sárgarépa
2 hagyma
1 paprika
kapor
5 gerezd fokhagyma
olaj
3 evőkanál paradicsompüré",1) az extra íz érdekében adj hozzá egy kis sajtot a szószhoz
3,https://www.bucataras.ro/retete/lipii-cu-cartof-si-verdeata-lipii-martiene-92727.html,https://www.bucataras.ro/uploads/modules/news/92727/656x440_lipii-cu-cartof-si-verdeata-lipii-martiene-591970.jpg,6,60,Botok burgonyával és zöldekkel (marsi rudak),"Pár hónapja elmentettem egy videót ezekkel a ragasztókkal és még mindig keresem a kedvet az elkészítéshez. Merisor miatt kaptam késztetést, hogy posztolt néhány kínai botot, ezért elneveztem őket marsi botoknak. Itt Bucataras környékén sokat viccelődünk és a mosoly és a jóakarat a napirend.....szóval ne törődj azzal, hogy miért marslakók, ha nem a Bucataras bolygón élsz..... :D","kb 500 g fehér burgonya
3 gerezd zöld fokhagyma
3 zöldhagyma
petrezselyem, nem túl nagy csokor (vagyis amennyire kedvem volt szedni a barázdából) nem volt kaporom, mert abból is tettem
só
bors
2 evőkanál olaj
kb 275 g liszt + vagy -
sütéshez kb egy evőkanál olajat
sót a vízhez, ahol a burgonyát főzik",1) az extra íz érdekében adj hozzá egy kis sajtot a szószhoz
